"time","ID","KPI1","KPI2","KPI3"
1,"ID1",0.58794999928081,52.2544331665029,-116.351954320347
2,"ID1",1.16766648099586,1.27021160577343,-141.887993580445
3,"ID1",-0.363871903792981,-24.4382776623434,277.621004623647
4,"ID1",1.20148037414683,18.0921784745072,-7.97569434467407
5,"ID1",0.0940462404009544,12.6196770614361,94.5400093763746
6,"ID1",1.19088869465244,-2.06898255427993,247.245042950053
7,"ID1",1.20176291292601,11.9512442260956,-216.682207697059
8,"ID1",-0.533821594335912,7.67732208153929,164.780490024207
9,"ID1",-0.280514589272972,-12.0661322447583,444.224165587937
10,"ID1",2.13834904808287,-5.00435232544847,221.790016344512
11,"ID1",-0.745805842944639,0.887779358587231,77.9532234402192
12,"ID1",-0.481180827834078,6.03079173116195,28.0801809476524
13,"ID1",1.14446671054093,9.47918074555232,-93.378619587497
14,"ID1",0.99447780974769,-4.37608931764033,-41.6827688858184
15,"ID1",0.692626460143649,46.7544273309872,280.001372756165
16,"ID1",1.36926654743637,-4.82901325407433,-5.16683982354655
17,"ID1",0.434180168784933,2.80055430972519,382.646323964319
18,"ID1",0.374581026087296,22.5274570162559,-67.0127107850737
19,"ID1",-0.2330359495393,62.8753422584562,126.249421546732
20,"ID1",1.10422823644636,19.3675483257046,415.573410321738
21,"ID1",-0.910995560520269,-23.623523517501,-146.252161172925
22,"ID1",0.0698558203963298,25.5605576323364,186.339449047447
23,"ID1",-0.284781063587908,7.88885705183254,229.066575182742
24,"ID1",-0.204116128220374,4.09330143807198,63.0284948034187
25,"ID1",-0.108144186982013,5.44264034271437,307.710323329005
26,"ID1",1.03591921852261,-5.6968452467163,107.042198541926
27,"ID1",1.29758213184447,43.3748816057725,34.2450837840485
28,"ID1",0.357649900684973,-3.47882493145854,332.320940274098
29,"ID1",1.51171933225281,14.8301792286832,443.418680890617
30,"ID1",1.19878397452788,5.50814468010754,180.464278775266
31,"ID1",2.24160573469336,25.25806934598,88.5646387508156
32,"ID1",-0.0993768647887611,11.4540051399079,217.178237928039
33,"ID1",0.298262117125143,16.3247611308953,103.07093932588
34,"ID1",-0.5449388601843,2.77129889873171,41.4769312127986
35,"ID1",-0.0317615755792921,-12.128651600402,-71.8657655822527
36,"ID1",-0.429548916505355,-8.32441797923408,-95.809911303783
37,"ID1",1.03476477860396,-4.76875023785304,180.450712160125
38,"ID1",-0.245662466155359,-11.6754011231398,386.883119765424
39,"ID1",-0.212629752382426,-5.21710790663729,-74.9769970168849
40,"ID1",0.82266850895987,25.3643419629175,-67.3854015765712
41,"ID1",0.446875221497125,60.8288859290831,-209.863132038278
42,"ID1",0.558999704410117,9.26766473113893,-111.079285402039
43,"ID1",-0.734383415149951,9.2027621967154,-99.4402211121353
44,"ID1",-0.749057670391729,22.8136572708238,159.540980670077
45,"ID1",-0.709080229242706,-36.0966399507219,-177.639746325201
46,"ID1",-0.759157011038431,11.6319820407181,-57.2205256469404
47,"ID1",-0.527731934684768,-14.3915441449,63.1402857272683
48,"ID1",-0.101392348993372,20.736384429135,158.842553296197
1,"ID2",0.826503875646895,28.6920703309128,146.271859560878
2,"ID2",0.4782766098815,-3.94225907780805,110.920975907538
3,"ID2",-0.474437536809323,0.601564615857502,-173.960632336323
4,"ID2",-0.525267779382919,5.74324304039365,359.30032983767
5,"ID2",0.00507426743011698,58.3730119378139,-74.0149740802193
6,"ID2",0.92233310308483,9.55176456960097,-31.3069543799517
7,"ID2",-1.13888971830352,4.21523982973922,-187.005944789681
8,"ID2",0.160090129733622,1.12888843853024,26.5100628476329
9,"ID2",-0.577286057820507,-13.6862940581419,153.457566531308
10,"ID2",1.00150414972539,-7.73237578834261,295.644756369191
11,"ID2",-0.359000255354408,20.0625480315798,-53.8467407329449
12,"ID2",-0.757752377754932,29.1778241075907,-234.262917069973
13,"ID2",-0.48163892946538,-15.1770285086166,228.036241888435
14,"ID2",-1.93875473776427,15.6935981542718,534.126347089741
15,"ID2",-0.664867395757163,31.2639302471777,40.7719166605528
16,"ID2",-0.114535343961154,23.1287941540595,-18.7027252600698
17,"ID2",0.256509809025192,-2.18557150834276,35.3926538808027
