"time","ID","KPI1","KPI2","KPI3"
2014-01-01,"ID1",-0.413763900950722,2.53680501087497,3.4941739765367
2014-02-01,"ID1",0.835881131173547,61.4819586843891,-372.379804559112
2014-03-01,"ID1",0.269092563477189,31.1715997425568,427.295173677991
2014-04-01,"ID1",-0.15395518264022,32.459435290954,-193.700503249478
2014-05-01,"ID1",-0.633140357461063,6.75561807427673,32.1573343677224
2014-06-01,"ID1",-0.0759218501290786,0.755767238787888,122.948998393692
2014-07-01,"ID1",2.19695122697647,28.8337441473138,-35.2041732870963
2014-08-01,"ID1",0.366323723791716,18.1108055835645,417.945349458583
2014-09-01,"ID1",-2.05214943337003,4.48873852572579,131.438485396289
2014-10-01,"ID1",-0.67798143380775,0.760578085917341,11.9244628803784
2014-11-01,"ID1",-0.355542558105862,10.7653170012098,48.4478112583032
2014-12-01,"ID1",0.972484027779678,-14.6270607345207,183.711312245024
2015-01-01,"ID1",0.140879258271209,2.34423741471635,686.496685472527
2015-02-01,"ID1",-0.596502424462513,35.1816160496109,195.216805530951
2015-03-01,"ID1",-0.238147895514302,5.02018985229236,53.0876482897482
2015-04-01,"ID1",-0.489948668986084,-4.08100209855131,583.933254129541
2015-05-01,"ID1",-0.64392670826203,16.1172712066041,247.904852783518
2015-06-01,"ID1",0.656096758887976,3.53517162002272,-142.888691703402
2015-07-01,"ID1",-1.86471463498716,-0.476585316817088,205.832516264304
2015-08-01,"ID1",-0.311799358026874,-18.5412688327542,-41.3595805583964
2015-09-01,"ID1",-0.336683685902381,-9.99166067725365,493.463104870943
2015-10-01,"ID1",0.304252655804068,42.7830776634814,429.743167600517
2015-11-01,"ID1",1.16575335865503,14.2432629526555,427.802719828602
2015-12-01,"ID1",-0.64346840211752,-1.76204720013197,309.306413687785
2016-01-01,"ID1",1.06551749758529,7.32686579228394,396.473565358939
2016-02-01,"ID1",-0.23954080726813,8.05364732258999,-141.678352037915
2016-03-01,"ID1",-1.3956974135515,-2.93559233130255,288.647591871469
2016-04-01,"ID1",-0.207832552720762,-23.7659749484902,-22.824878423614
2016-05-01,"ID1",-0.356986151588719,7.67907639454517,97.8560994671341
2016-06-01,"ID1",-1.9615730349193,5.79741138170209,359.488385617599
2016-07-01,"ID1",-0.804562624267004,11.3495829119615,44.9353426501512
2016-08-01,"ID1",-0.267570369472593,13.3555771502478,64.9586436270205
2016-09-01,"ID1",-1.43292687073604,59.946164576707,281.616282106928
2016-10-01,"ID1",0.614397952367735,-13.6438173182821,-149.043573899727
2016-11-01,"ID1",0.999399638272826,-1.66216353754322,-309.768017012858
2016-12-01,"ID1",-0.0572820826732466,66.5019757614316,95.1095686485508
2017-01-01,"ID1",0.310096579305638,6.85343420282227,-107.762934761778
2017-02-01,"ID1",-1.90285708847101,-8.50115156804316,-6.16069132918425
2017-03-01,"ID1",-1.11528978836657,1.37015484047784,232.489823444944
2017-04-01,"ID1",-2.04311141466256,7.02772685783018,221.47413605629
2017-05-01,"ID1",-0.199674959102047,9.12585172604814,213.419136518392
2017-06-01,"ID1",1.0771092683099,2.45539261118586,114.170114526861
2017-07-01,"ID1",-1.39833035074367,18.3374984017185,-29.8959134837094
2017-08-01,"ID1",1.81303553685369,38.2861364742153,-65.4328751079776
2017-09-01,"ID1",1.11733818291417,-38.2656620914195,-4.98344541891839
2017-10-01,"ID1",1.89771842566813,34.0636710751756,64.9906045016248
2017-11-01,"ID1",-0.0435526924526863,40.7273442818889,82.1911377046484
2017-12-01,"ID1",1.77196064323274,-0.56976026974942,252.531640582548
2014-01-01,"ID2",-0.275011373112431,18.4072681417827,-214.245779652361
2014-02-01,"ID2",1.29237296887527,8.53699181891077,121.466028384575
2014-03-01,"ID2",-0.733474207863153,11.7790496595786,285.22259448248
2014-04-01,"ID2",-1.58321525659941,37.1694006946659,66.0655486890269
2014-05-01,"ID2",-1.27895919370811,-17.4124288801047,256.831396047859
2014-06-01,"ID2",-0.98599707471655,-22.3878687241126,116.034665744848
2014-07-01,"ID2",0.0207683854133698,19.8855663998449,464.094239496533
2014-08-01,"ID2",0.313573745058237,30.3836593886351,214.078682913798
2014-09-01,"ID2",1.78361152563049,6.68007987852041,385.33352255616
2014-10-01,"ID2",1.62529309074797,-3.13832120866637,-56.0671316238083
2014-11-01,"ID2",0.645613017390682,41.0437034521422,-158.526728988508
2014-12-01,"ID2",0.337405843816443,-14.0289590807995,7.92683431618934
2015-01-01,"ID2",0.374196910858645,20.1070532705609,324.020109040369
2015-02-01,"ID2",-0.397410632436816,36.153925750676,312.774376507587
2015-03-01,"ID2",0.723917153361933,2.1315237455961,-163.675522241745
2015-04-01,"ID2",-0.224089768144654,22.1526384135007,282.468504170286
2015-05-01,"ID2",0.417382286554608,40.2811216318033,258.760205671355
2015-06-01,"ID2",-1.34464632204382,34.5666656815548,548.375610862055
2015-07-01,"ID2",-0.721957710654725,17.1998253456877,25.8205198081384
2015-08-01,"ID2",0.0366220928427936,13.1554214281791,53.4200470824383
2015-09-01,"ID2",-1.31388849962902,28.5909820767731,-67.9289406183091
2015-10-01,"ID2",0.315715543821912,27.1614207361646,107.415842505033
2015-11-01,"ID2",0.777925954997645,31.011372943229,194.980591560649
2015-12-01,"ID2",0.402312635862281,25.0390743603654,-148.531182376231
2016-01-01,"ID2",-1.06398093675742,-25.8704886865508,315.407702890369
2016-02-01,"ID2",0.486230818613522,35.3932222652099,451.686614390479
2016-03-01,"ID2",0.216464840587394,3.33118990240519,190.235596813026
2016-04-01,"ID2",0.0122355922331189,34.5852449903732,318.44863384077
2016-05-01,"ID2",0.532050770122923,-23.268759565444,119.835773511848
2016-06-01,"ID2",1.73035535643127,9.18261757916583,95.7733823970907
2016-07-01,"ID2",0.598066594103462,8.96553406320155,-252.485191708958
2016-08-01,"ID2",-1.35320143382287,9.11195452667667,22.8033254668342
2016-09-01,"ID2",-1.19890947824871,24.4103831860817,1.30491034084714
2016-10-01,"ID2",1.42687839998903,6.53348389795554,-31.4154418581548
2016-11-01,"ID2",-1.662117117016,-11.7523114806114,202.729615140103
2016-12-01,"ID2",-0.127149814060624,47.4242917354771,304.053710355354
2017-01-01,"ID2",1.80471207884007,0.370097576423881,150.455089680298
2017-02-01,"ID2",0.827618126550275,40.6931118371188,48.635937786951
2017-03-01,"ID2",-0.194892882966944,9.32485185271845,197.950171103395
2017-04-01,"ID2",-0.690283967987897,7.56506340344087,203.347687095014
2017-05-01,"ID2",0.919187466915756,39.3991914105034,143.24374265737
2017-06-01,"ID2",-0.0947027773313137,2.85028989387045,137.845695919491
2017-07-01,"ID2",-0.756573136036841,-8.70893283475262,306.581478978034
2017-08-01,"ID2",-0.176121140797245,11.1222056389962,147.252162992991
2017-09-01,"ID2",-0.367934074062767,12.4289933157867,142.657507757957
2017-10-01,"ID2",0.409145130948467,23.5190157953365,-167.144390877679
2017-11-01,"ID2",-0.600534708373603,7.07621355852559,111.391119465346
2017-12-01,"ID2",-0.023309681181618,0.769469400733623,-207.506431000236
2014-01-01,"ID3",0.552914770071662,-9.79671938361525,322.302536349389
2014-02-01,"ID3",0.308668090955982,-16.8141943398247,24.8486065081215
2014-03-01,"ID3",1.59585954701138,14.5761624122958,278.094017825888
2014-04-01,"ID3",-0.740080978418071,-7.38995257835077,0.787607294720786
2014-05-01,"ID3",-0.438737412846144,20.3523078279045,4.72920178661629
2014-06-01,"ID3",-0.493359794462519,-28.0713585831457,254.592763091747
2014-07-01,"ID3",2.99680841720561,8.62062916732785,278.868556892415
2014-08-01,"ID3",-0.0848124061576356,34.4619234574769,239.541604493763
2014-09-01,"ID3",-0.754706233520372,-16.5778929746369,-38.8997941926093
2014-10-01,"ID3",0.59818939423901,4.37051750826036,-14.8090692765148
2014-11-01,"ID3",-0.607790211984635,9.84166324494596,116.496919336446
2014-12-01,"ID3",1.97305311582873,43.9589864898516,182.768295132232
2015-01-01,"ID3",-1.07517643787307,-10.2090598143714,-60.2076058654779
2015-02-01,"ID3",0.304028731159202,14.0153195406916,386.915987107615
2015-03-01,"ID3",1.1202092388291,34.8570424106587,-149.089127727011
2015-04-01,"ID3",0.395951822956012,13.1562970067823,222.663602395365
2015-05-01,"ID3",-0.650861932035254,18.0661467200924,0.977460996720453
2015-06-01,"ID3",-0.0189352192425233,2.04869654081388,-172.170879268728
2015-07-01,"ID3",-0.600556157711465,31.4314536458104,75.2577390583601
2015-08-01,"ID3",-0.725908809603261,33.2012052907488,-115.629703719742
2015-09-01,"ID3",-0.303838622949398,25.3465553097625,-171.679615707143
2015-10-01,"ID3",1.41240783400689,-6.71217436020453,539.302459563054
2015-11-01,"ID3",1.30619453662889,12.0998440363351,-43.353244637309
2015-12-01,"ID3",-0.660346262751009,4.03250842672338,208.186613154568
2016-01-01,"ID3",-0.0111645740481008,-24.3557304083653,242.976628680966
2016-02-01,"ID3",-0.624685018887342,9.40002680085755,109.25782803888
2016-03-01,"ID3",-0.525023027361677,3.4100685905158,-100.742978731279
2016-04-01,"ID3",0.339384895201865,-4.93384903692993,345.675743724807
2016-05-01,"ID3",-1.40997789572859,23.3377223308804,446.204246614221
2016-06-01,"ID3",1.68811147330872,-33.8818924943055,99.7488973619592
2016-07-01,"ID3",-0.425358638687178,37.1143702227076,110.327094614258
2016-08-01,"ID3",-2.05344724991978,16.5901737494371,209.862989124286
2016-09-01,"ID3",-2.08343114688429,24.3167689468039,124.24295286684
2016-10-01,"ID3",-0.958294540607547,-40.8135430710646,68.5530822709292
2016-11-01,"ID3",0.58679456202575,17.622870015186,373.324580133344
2016-12-01,"ID3",0.191329249971236,-11.0069487453447,96.8757407707234
2017-01-01,"ID3",-0.109930057712173,20.8185296453037,190.026310340712
2017-02-01,"ID3",1.23623494188755,16.9889399791342,-228.917801704691
2017-03-01,"ID3",-0.0273864174284733,4.43996419716944,82.4691635568371
2017-04-01,"ID3",-0.814308636520623,-1.4463856381592,253.917608106673
2017-05-01,"ID3",0.581862628242068,21.1959235770562,292.575429477758
2017-06-01,"ID3",0.0296298687207603,24.6858317152435,-334.645544092701
2017-07-01,"ID3",-1.74603695437429,15.2006351806308,402.567996684933
2017-08-01,"ID3",0.0500524683265813,6.8200769626988,101.5166841017
2017-09-01,"ID3",-0.0238055996308868,-9.73691776380721,-139.157803339201
2017-10-01,"ID3",1.62292059288246,32.5846907504688,266.765595397459
2017-11-01,"ID3",0.837665899787086,-2.5685276879517,224.785809517338
2017-12-01,"ID3",-0.551191131310083,5.48555527904372,-49.2449008561252
2014-01-01,"ID4",-0.388847916087159,-0.694948404180147,-253.880382494034
2014-02-01,"ID4",0.928558873128758,-7.97129248259409,345.70887694256
2014-03-01,"ID4",1.00503484685101,10.0173049104669,344.106450073513
2014-04-01,"ID4",-0.288168099492575,37.3126048165422,-37.5192820500592
2014-05-01,"ID4",1.37909381579053,31.5684389955334,105.735582976346
2014-06-01,"ID4",1.84403820862171,18.6207028120092,-161.003918957079
2014-07-01,"ID4",0.0659937405137127,-0.872088013153105,141.873870886299
2014-08-01,"ID4",-0.16876964274765,-10.017747797461,398.276495281619
2014-09-01,"ID4",0.253635128616348,-14.2321331022194,-271.563920885719
2014-10-01,"ID4",-0.441785023866176,15.4365178177758,-68.3675711769037
2014-11-01,"ID4",-0.934295360095469,26.0842110390311,66.4957582727049
2014-12-01,"ID4",-1.3485975312361,10.3284426894375,-3.60925530575132
2015-01-01,"ID4",-1.82632691415375,22.1118327122458,55.1876863438022
2015-02-01,"ID4",-0.770192465682995,10.5973251411459,291.640474188258
2015-03-01,"ID4",0.934382908333252,-10.296807521483,86.9431802551745
2015-04-01,"ID4",0.283327029954997,53.1347668042371,-191.580358424675
2015-05-01,"ID4",-0.574035752648802,13.868548738324,111.877769606271
2015-06-01,"ID4",-0.423646191622018,11.6808276224737,124.425765533318
2015-07-01,"ID4",-0.912850815288698,2.32251452034395,408.05604803218
2015-08-01,"ID4",1.99597598349209,-8.71228149761957,108.223776144247
2015-09-01,"ID4",-0.0637134034598506,29.4007876314026,172.660857313296
2015-10-01,"ID4",0.0363112720999905,46.0830733747449,315.951021547596
2015-11-01,"ID4",0.569055633297568,43.1422706912573,188.306458542694
2015-12-01,"ID4",0.596523829347086,27.3318314063629,67.3898402522761
2016-01-01,"ID4",0.806143445360093,44.6410172477963,141.199387901744
2016-02-01,"ID4",0.771853823752072,10.9235811834654,96.1007603674716
2016-03-01,"ID4",0.0433917759092036,36.393227077516,284.615972858483
2016-04-01,"ID4",-0.829735014736664,-11.5504749012215,577.754000703985
2016-05-01,"ID4",0.228108075729015,16.4593703556643,243.10777795654
2016-06-01,"ID4",0.507119426959095,-3.76982118275336,125.129849217746
2016-07-01,"ID4",1.33232813242345,22.5096027010319,-169.114185757458
2016-08-01,"ID4",1.42923830223086,9.53401806778101,219.771400283185
2016-09-01,"ID4",0.828979950433755,37.0982511729675,76.1712003628352
